customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
3230,5,1,0,40,0,13,1330.03,1
1183,2,1,0,34,0,4,847.9,1
1889,2,1,0,2,0,14,111.21,1
1478,2,1,0,36,0,4,810.92,1
2187,2,1,0,49,0,10,32.33,1
2942,1,1,0,25,0,6,27.07,1
2187,2,1,0,34,0,4,28.97,1
2803,1,1,0,14,0,10,45.29,1
1337,4,2,0,30,0,12,18.28,0
1402,3,2,0,29,0,6,298.31,1
2854,4,1,0,18,0,12,31.36,0
717,2,2,0,18,0,12,6.3,0
3365,3,1,0,32,0,8,364.01,1
2265,3,1,0,34,0,4,274.54,1
1439,2,2,0,49,0,10,90.46,1
3934,1,2,0,10,0,14,120.03,1
739,3,1,0,37,0,2,159.41,1
1168,3,2,0,18,0,12,1.2,0
536,1,2,0,34,0,4,1090.44,1
3685,2,1,0,40,0,13,4375.65,1
4062,2,1,0,45,0,3,74.15,0
2132,3,1,0,40,0,13,2510.55,1
3140,2,2,0,18,0,12,37.16,0
617,4,2,0,41,0,14,80.04,0
112,2,1,0,2,0,14,156.52,1
819,7,0,0,18,0,12,31.32,0
2434,2,2,0,30,0,12,46.34,0
3859,3,2,0,21,0,6,234.99,1
4098,4,2,0,15,0,10,72.52,1
187,1,1,0,32,0,8,154.59,1
2473,2,2,0,34,0,4,627.66,1
2816,1,1,0,49,0,10,332.5,1
3286,2,1,0,10,0,14,580.19,1
371,4,2,0,15,0,10,745.59,1
2456,5,2,0,42,0,11,27.38,1
2412,4,2,0,5,0,6,178.91,0
2974,5,1,0,34,0,4,345.39,1
3139,3,1,0,41,0,14,94.85,1
1489,3,2,0,30,0,12,33.67,0
1594,4,1,0,25,0,6,360.55,1
1478,2,1,0,40,0,13,653.5,1
1750,3,1,0,30,0,12,4.05,0
3181,2,2,0,18,0,12,14.53,0
3203,6,2,0,12,0,10,120.85,1
3092,3,1,0,49,0,10,285.35,1
1402,3,2,0,32,0,8,254.26,1
2434,2,2,0,43,0,7,26.95,0
686,4,1,0,30,0,12,44.05,0
331,3,2,0,26,0,13,2266.75,1
3709,1,1,0,18,0,12,6.71,0
3418,2,2,0,11,0,2,28.98,0
3221,2,1,0,30,0,12,10.19,0
3936,3,1,0,37,0,2,189.32,1
1768,3,1,0,43,0,7,53.94,0
3465,2,1,0,18,0,12,12.29,0
3663,4,1,0,49,0,10,428.59,1
1215,3,2,0,45,0,3,2.89,0
3939,4,2,0,18,0,12,7.97,0
1558,2,2,0,49,0,10,137.12,1
1005,4,2,0,49,0,10,439.48,1
1092,2,2,0,22,0,9,270.6,1
3993,2,1,0,18,0,12,27.09,0
2265,3,1,0,49,0,10,203.13,1
185,2,2,0,49,0,10,124.72,1
2884,2,1,0,40,0,13,2378.15,1
1418,2,1,0,40,0,13,511.41,1
1505,4,1,0,18,0,12,18.93,0
2589,4,1,0,10,0,14,94.79,1
4026,3,2,0,40,0,13,2798.94,1
2669,4,1,0,30,0,12,36.5,0
1005,4,2,0,34,0,4,885.57,1
1736,2,2,0,18,0,12,37.06,0
1319,1,1,0,18,0,12,41.38,0
2320,3,1,0,49,0,10,122.15,1
3610,4,1,0,49,0,10,521.21,1
1478,2,1,0,2,0,14,253.66,1
877,2,1,0,32,0,8,247.15,1
3243,2,2,0,10,0,14,189.0,1
1230,4,1,0,42,0,11,637.26,1
2415,2,1,0,49,0,10,363.36,1
2085,2,1,0,30,0,12,34.5,0
4002,2,2,0,18,0,12,20.97,0
3179,4,2,0,18,0,12,16.81,0
2402,2,1,0,49,0,10,845.68,1
2296,2,1,0,40,0,13,1006.94,1
1604,3,2,0,15,0,10,467.37,1
1769,5,2,0,18,0,12,12.7,0
2522,3,1,0,34,0,4,204.21,1
2187,2,1,0,43,0,7,9.8,1
3685,2,1,0,49,0,10,150.02,1
501,2,1,0,49,0,10,127.75,1
124,2,1,0,40,0,13,149.22,1
1776,4,1,0,28,0,5,346.86,1
2801,4,1,0,21,0,6,389.05,1
3939,4,2,0,18,0,12,49.53,0
3588,2,1,0,49,0,10,408.36,1
1348,5,2,0,0,0,4,66.44,0
2816,1,1,0,9,0,0,46.85,1
3052,2,2,0,18,0,12,54.34,0
2317,3,1,0,30,0,12,14.58,0
459,1,2,0,37,0,2,104.96,1
915,1,2,0,30,0,12,22.72,0
1838,4,1,0,30,0,12,21.39,0
2645,2,1,0,18,0,12,19.17,0
1246,3,1,0,2,0,14,14.96,0
1003,1,2,0,30,0,12,2.72,0
1078,2,2,0,34,0,4,17.32,1
1189,2,1,0,30,0,12,56.27,0
1916,2,1,0,18,0,12,47.14,0
2984,6,1,0,18,0,12,14.83,0
16,3,1,0,18,0,12,48.87,0
3638,3,2,0,18,0,12,5.1,0
3926,4,1,0,34,0,4,509.97,1
3698,2,1,0,30,0,12,8.3,0
1313,1,2,0,0,0,4,140.11,0
2069,3,2,0,3,0,8,361.67,1
1191,4,1,0,18,0,12,1.52,0
2185,2,2,0,18,0,12,18.91,0
1538,4,1,0,25,0,6,766.36,1
2413,2,1,0,32,0,8,324.18,1
695,6,1,0,30,0,12,3.68,0
2139,4,2,0,30,0,12,29.87,0
2509,3,2,0,18,0,12,37.31,0
769,5,1,0,34,0,4,25.65,1
2918,4,1,0,40,0,13,895.82,1
1129,5,1,0,18,0,12,50.2,0
515,3,2,0,18,0,12,26.91,0
3039,3,1,0,30,0,12,38.46,0
1411,4,2,0,49,0,10,364.07,1
1427,1,2,0,30,0,12,22.26,0
4036,4,1,0,30,0,12,10.38,0
265,6,2,0,2,0,14,371.37,1
1497,6,1,0,18,0,12,15.48,0
1550,3,1,0,43,0,7,201.26,1
5,1,1,0,30,0,12,7.33,0
2684,2,1,0,18,0,12,13.65,0
723,3,2,0,10,0,14,213.82,1
1300,2,2,0,30,0,12,1.78,0
690,2,2,0,32,0,8,287.11,1
1433,2,1,0,18,0,12,24.74,0
4032,4,1,0,30,0,12,29.19,0
394,4,2,0,34,0,4,213.92,1
4060,3,1,0,40,0,13,4716.54,1
2946,1,2,0,25,0,6,250.99,1
2168,4,1,0,34,0,4,805.91,1
2780,3,2,0,32,0,8,333.94,1
1005,4,2,0,49,0,10,396.62,1
3456,5,2,0,30,0,12,40.65,0
2457,4,2,0,30,0,12,0.03,0
255,5,1,0,30,0,12,1.82,0
2804,6,1,0,34,0,4,577.91,1
354,3,2,0,18,0,12,35.79,0
2821,2,2,0,18,0,12,24.54,0
615,5,1,0,49,0,10,63.61,1
643,4,1,0,9,0,0,128.13,0
3341,3,1,0,18,0,12,42.82,0
1238,3,1,0,27,0,14,91.11,1
2350,1,1,0,18,0,12,41.88,0
1838,4,1,0,21,0,6,220.83,1
830,2,2,0,30,0,12,51.35,0
828,4,2,0,30,0,12,39.7,0
3081,6,1,0,43,0,7,7.59,0
754,4,1,0,18,0,12,39.82,0
2187,2,1,0,14,0,10,344.4,1
2132,3,1,0,40,0,13,930.18,1
779,2,2,0,8,0,11,31.87,0
2087,6,2,0,18,0,12,54.18,0
377,2,1,0,18,0,12,27.15,0
78,4,2,0,49,0,10,279.15,1
769,5,1,0,46,0,5,903.0,1
3164,3,1,0,40,0,13,2725.28,1
2884,2,1,0,49,0,10,53.33,1
2289,5,2,0,22,0,9,212.59,1
407,3,2,0,28,0,5,74.75,1
1595,3,1,0,9,0,0,47.42,0
769,5,1,0,21,0,6,208.6,1
839,1,1,0,49,0,10,341.73,1
1444,3,2,0,43,0,7,48.24,1
1825,2,1,0,18,0,12,52.96,0
1059,3,1,0,49,0,10,350.72,1
3685,2,1,0,21,0,6,964.34,1
944,5,2,0,30,0,12,32.41,0
3198,2,2,0,30,0,12,2.57,0
3357,5,1,0,34,0,4,283.13,1
2719,4,1,0,18,0,12,8.47,0
3285,3,1,0,43,0,7,35.02,0
1381,3,2,0,30,0,12,13.62,0
1922,4,1,0,30,0,12,5.53,0
2074,3,2,0,18,0,12,30.08,0
1478,2,1,0,9,0,0,308.41,1
394,4,2,0,49,0,10,4.99,1
3886,5,2,0,18,0,12,11.28,0
2043,6,1,0,30,0,12,13.9,0
1772,2,1,0,18,0,12,27.41,0
3565,3,1,0,18,0,12,26.66,0
2445,3,2,0,18,0,12,58.31,0
678,5,2,0,49,0,10,5.97,1
254,1,1,0,18,0,12,23.82,0
3345,2,1,0,30,0,12,66.3,0
2522,3,1,0,40,0,13,458.68,1
181,2,1,0,30,0,12,27.29,0
1005,4,2,0,49,0,10,43.72,1
2824,3,2,0,49,0,10,787.4,1
2915,1,1,0,18,0,12,53.58,0
3274,5,1,0,30,0,12,15.16,0
3864,3,2,0,18,0,12,14.63,0
2402,2,1,0,49,0,10,102.17,1
1498,1,1,0,30,0,12,92.87,0
2710,2,2,0,18,0,12,25.61,0
3233,2,1,0,30,0,12,43.71,0
366,2,1,0,15,0,10,30.74,1
1014,3,1,0,35,0,13,1851.92,1
4069,5,1,0,18,0,12,19.71,0
3018,4,2,0,30,0,12,30.9,0
3120,2,2,0,18,0,12,21.61,0
1838,4,1,0,21,0,6,1100.9,1
3869,3,2,0,18,0,12,27.61,0
3219,3,2,0,40,0,13,2462.53,1
1803,4,2,0,23,0,4,231.94,0
385,5,2,0,18,0,12,12.15,0
393,6,2,0,30,0,12,20.17,0
1061,6,1,0,30,0,12,2.49,0
2744,3,1,0,34,0,4,377.89,1
3081,6,1,0,30,0,12,38.85,0
1249,3,1,0,32,0,8,302.82,1
2898,3,2,0,18,0,12,17.02,0
950,2,1,0,18,0,12,19.03,0
592,4,1,0,31,0,2,57.18,0
3111,2,1,0,49,0,10,108.95,1
1353,4,2,0,18,0,12,26.23,0
1119,2,2,0,49,0,10,81.06,1
329,2,2,0,14,0,10,289.84,1
2735,4,1,0,30,0,12,11.65,0
1610,4,2,0,16,0,14,423.5,1
3021,5,1,0,30,0,12,46.58,0
2094,4,2,0,10,0,14,126.61,1
2188,2,1,0,28,0,5,835.45,1
3858,3,1,0,18,0,12,0.34,0
3457,2,1,0,30,0,12,24.42,0
3274,5,1,0,30,0,12,1.85,0
2231,4,1,0,30,0,12,56.27,0
3483,3,1,0,45,0,3,17.42,0
1014,3,1,0,6,0,6,169.64,1
2182,2,2,0,49,0,10,116.07,1
2535,2,2,0,34,0,4,132.09,1
1417,2,2,0,27,0,14,21.31,0
3685,2,1,0,34,0,4,584.12,1
1600,4,1,0,34,0,4,36.65,1
2236,5,2,0,30,0,12,24.06,0
2480,4,2,0,49,0,10,175.74,1
922,1,1,0,42,0,11,84.18,0
3258,2,2,0,12,0,10,39.31,1
3291,2,1,0,49,0,10,60.74,1
2406,5,1,0,30,0,12,2.52,0
2854,4,1,0,18,0,12,4.03,0
3035,2,1,0,43,0,7,33.6,1
2333,3,1,0,42,0,11,647.03,1
1144,2,2,0,30,0,12,32.99,0
2717,3,2,0,18,0,12,13.09,0
923,1,1,0,34,0,4,967.32,1
731,2,1,0,49,0,10,907.94,1
2292,4,1,0,18,0,12,41.72,0
3015,5,1,0,18,0,12,34.11,0
361,2,2,0,18,0,12,22.5,0
85,5,1,0,18,0,12,10.89,0
2509,3,2,0,18,0,12,36.5,0
100,3,2,0,40,0,13,719.93,1
2792,4,2,0,22,0,9,187.25,1
1865,4,1,0,18,0,12,11.02,0
1408,5,1,0,12,0,10,322.65,1
3201,4,1,0,30,0,12,5.6,0
885,3,1,0,49,0,10,480.55,1
2307,5,1,0,32,0,8,258.45,1
446,3,1,0,44,0,6,329.45,1
1027,1,1,0,37,0,2,336.2,1
2370,2,1,0,18,0,12,46.33,0
1036,4,1,0,18,0,12,18.2,0
1959,3,2,0,34,0,4,256.33,1
2310,2,2,0,18,0,12,20.84,0
2419,4,1,0,30,0,12,43.53,0
537,1,1,0,30,0,12,4.01,0
2616,2,2,0,30,0,12,2.19,0
3563,4,1,0,18,0,12,24.77,0
2580,3,2,0,45,0,3,16.77,0
3308,4,1,0,49,0,10,130.93,1
3292,3,2,0,18,0,12,53.45,0
1014,3,1,0,49,0,10,248.48,1
1771,1,2,0,30,0,12,0.86,0
2363,6,1,0,30,0,12,44.02,0
1012,3,2,0,18,0,12,49.16,0
894,2,1,0,34,0,4,184.71,1
3092,3,1,0,34,0,4,98.36,1
2634,2,1,0,34,0,4,179.03,1
2132,3,1,0,34,0,4,77.61,1
3926,4,1,0,49,0,10,605.23,1
3092,3,1,0,32,0,8,233.17,1
781,3,1,0,6,0,6,368.76,1
1571,6,1,0,18,0,12,33.41,0
1837,2,1,0,45,0,3,24.74,0
29,6,2,0,49,0,10,60.19,1
3368,3,1,0,34,0,4,81.18,1
1447,6,1,0,18,0,12,42.36,0
1537,4,2,0,18,0,12,42.15,0
615,5,1,0,34,0,4,115.08,1
1969,6,1,0,49,0,10,9.66,1
780,2,1,0,30,0,12,18.64,0
63,3,1,0,43,0,7,127.28,1
2094,4,2,0,34,0,4,137.19,1
2745,1,1,0,9,0,0,695.63,1
1055,2,1,0,18,0,12,8.06,0
2522,3,1,0,34,0,4,8.25,1
1354,5,1,0,30,0,12,32.9,0
986,3,2,0,30,0,12,27.08,0
1782,2,1,0,2,0,14,74.4,1
2348,1,1,0,30,0,12,47.05,0
593,4,1,0,18,0,12,39.7,0
1689,2,1,0,18,0,12,26.59,0
1095,6,2,0,18,0,12,4.34,0
381,3,2,0,18,0,12,57.38,0
3035,2,1,0,2,0,14,20.06,1
2569,5,2,0,31,0,2,21.03,0
2229,3,2,0,18,0,12,11.26,0
1573,5,2,0,9,0,0,64.05,1
3173,3,1,0,18,0,12,14.16,0
3205,4,2,0,32,0,8,158.86,1
995,2,1,0,18,0,12,15.92,0
2287,3,1,0,32,0,8,371.88,1
2539,6,2,0,21,0,6,194.42,1
2949,0,1,0,18,0,12,40.31,0
1595,3,1,0,30,0,12,61.96,0
451,3,1,0,18,0,12,33.23,0
570,1,1,0,18,0,12,11.76,0
893,3,1,0,18,0,12,40.3,0
3719,1,1,0,18,0,12,5.6,0
2497,1,2,0,43,0,7,477.46,1
3291,2,1,0,25,0,6,118.43,1
1002,4,1,0,46,0,5,325.41,1
3301,3,1,0,34,0,4,224.25,1
1583,2,2,0,18,0,12,24.76,0
3315,3,2,0,18,0,12,10.79,0
2379,2,1,0,18,0,12,26.4,0
3897,5,1,0,3,0,8,273.69,1
101,4,2,0,30,0,12,35.52,0
1238,3,1,0,3,0,8,251.74,1
3285,3,1,0,18,0,12,4.79,0
1224,5,1,0,34,0,4,473.8,1
1144,2,2,0,30,0,12,52.98,0
647,2,1,0,49,0,10,129.57,1
826,3,2,0,18,0,12,11.41,0
3307,3,1,0,30,0,12,17.63,0
3437,2,2,0,32,0,8,266.22,1
2453,2,1,0,18,0,12,23.86,0
487,7,0,0,41,0,14,197.14,1
346,2,1,0,30,0,12,89.75,0
3867,1,1,0,30,0,12,2.99,0
2838,3,1,0,2,0,14,51.08,1
2892,2,1,0,42,0,11,1071.69,1
1582,3,1,0,21,0,6,252.22,1
2600,4,1,0,30,0,12,52.9,0
2666,5,2,0,18,0,12,28.63,0
1848,4,2,0,40,0,13,580.01,1
2187,2,1,0,43,0,7,87.4,1
2512,3,2,0,34,0,4,21.12,1
2832,2,2,0,18,0,12,17.27,0
3764,2,1,0,28,0,5,254.95,1
1249,3,1,0,22,0,9,663.05,1
2042,2,2,0,49,0,10,350.09,1
3825,2,2,0,34,0,4,393.39,1
1449,4,1,0,49,0,10,419.71,1
691,4,2,0,0,0,4,119.84,0
2333,3,1,0,49,0,10,167.9,1
122,3,1,0,49,0,10,372.23,1
2670,2,2,0,18,0,12,20.78,0
343,2,1,0,30,0,12,29.06,0
3672,2,1,0,18,0,12,20.55,0
2428,2,1,0,10,0,14,480.32,1
2167,4,2,0,34,0,4,295.37,1
3836,3,1,0,45,0,3,7.89,0
3004,2,1,0,10,0,14,59.93,0
2268,4,1,0,18,0,12,15.57,0
3452,5,2,0,18,0,12,13.68,0
2346,4,1,0,30,0,12,20.48,0
1121,1,1,0,49,0,10,546.83,1
480,3,1,0,30,0,12,23.28,0
69,2,1,0,41,0,14,17.86,0
760,3,2,0,42,0,11,778.84,1
615,5,1,0,15,0,10,276.28,1
1868,3,1,0,49,0,10,319.23,1
2800,4,1,0,18,0,12,10.68,0
3302,2,1,0,32,0,8,274.2,1
615,5,1,0,49,0,10,38.54,1
2795,2,1,0,18,0,12,17.98,0
2187,2,1,0,21,0,6,30.39,1
519,3,1,0,42,0,11,319.35,1
2816,1,1,0,9,0,0,45.2,1
3685,2,1,0,34,0,4,512.48,1
2015,2,1,0,18,0,12,30.41,0
883,5,1,0,22,0,9,876.23,1
2892,2,1,0,2,0,14,229.62,1
1074,5,1,0,49,0,10,783.12,1
3247,5,2,0,46,0,5,855.27,1
2884,2,1,0,49,0,10,512.27,1
2028,3,1,0,18,0,12,39.17,0
2477,2,2,0,30,0,12,15.34,0
781,3,1,0,30,0,12,52.48,0
3689,2,1,0,49,0,10,85.96,1
1657,2,2,0,30,0,12,51.32,0
739,3,1,0,32,0,8,291.52,1
3439,2,2,0,46,0,5,715.62,1
46,4,2,0,43,0,7,187.65,1
727,1,1,0,30,0,12,11.57,0
1867,2,1,0,18,0,12,11.29,0
835,4,1,0,30,0,12,4.98,0
2144,3,2,0,28,0,5,266.77,1
2139,4,2,0,42,0,11,399.81,1
3381,5,2,0,49,0,10,102.35,1
1829,4,1,0,30,0,12,27.35,0
2955,3,2,0,34,0,4,908.41,1
3,1,2,0,14,0,10,55.74,1
1336,3,2,0,11,0,2,14.31,0
3129,2,1,0,49,0,10,253.42,1
1821,2,1,0,34,0,4,345.54,1
1632,4,1,0,34,0,4,183.53,1
3035,2,1,0,22,0,9,85.83,1
2402,2,1,0,44,0,6,553.6,1
1872,2,1,0,30,0,12,19.86,0
272,2,1,0,30,0,12,14.89,0
2639,4,1,0,30,0,12,49.87,0
3467,2,2,0,49,0,10,514.25,1
1402,3,2,0,22,0,9,296.03,1
1027,1,1,0,49,0,10,347.52,1
2658,2,2,0,30,0,12,42.92,0
3934,1,2,0,32,0,8,340.33,1
1390,2,1,0,18,0,12,29.41,0
3186,6,1,0,37,0,2,284.79,1
909,2,1,0,18,0,12,44.64,0
2282,5,1,0,18,0,12,4.85,0
2167,4,2,0,36,0,4,13.23,1
3814,3,1,0,18,0,12,5.87,0
3402,6,1,0,30,0,12,61.3,0
3042,4,2,0,18,0,12,42.63,0
3247,5,2,0,45,0,3,16.9,0
524,3,1,0,45,0,3,12.91,0
3185,3,1,0,40,0,13,134.35,1
3751,3,1,0,30,0,12,37.27,0
2499,5,1,0,18,0,12,44.63,0
1782,2,1,0,34,0,4,159.83,1
1112,4,1,0,43,0,7,33.11,0
190,2,2,0,34,0,4,76.8,1
3570,0,1,0,12,0,10,855.01,1
2135,1,1,0,18,0,12,53.02,0
2497,1,2,0,32,0,8,308.29,1
1721,1,1,0,18,0,12,31.42,0
2816,1,1,0,3,0,8,415.42,1
1369,3,2,0,30,0,12,55.88,0
3333,2,2,0,18,0,12,39.66,0
2852,3,2,0,30,0,12,7.01,0
3291,2,1,0,25,0,6,89.11,1
3001,3,2,0,30,0,12,39.68,0
394,4,2,0,2,0,14,272.32,1
2347,2,1,0,30,0,12,28.44,0
73,2,2,0,24,0,14,166.37,0
1995,2,1,0,18,0,12,31.02,0
2160,3,2,0,22,0,9,451.63,1
597,3,1,0,18,0,12,40.99,0
1134,4,2,0,49,0,10,294.78,1
1782,2,1,0,15,0,10,558.51,1
2346,4,1,0,49,0,10,383.0,1
769,5,1,0,34,0,4,266.87,1
1464,4,2,0,34,0,4,478.96,1
1715,2,1,0,34,0,4,1083.79,1
318,2,1,0,49,0,10,138.44,1
1948,2,2,0,30,0,12,2.47,0
3425,3,1,0,28,0,5,93.98,1
3619,4,2,0,45,0,3,78.22,0
391,2,2,0,18,0,12,51.34,0
3552,2,2,0,18,0,12,29.66,0
1778,2,2,0,18,0,12,7.51,0
3828,1,1,0,30,0,12,27.11,0
458,4,2,0,34,0,4,211.12,1
2763,2,1,0,18,0,12,12.2,0
2023,2,1,0,49,0,10,101.81,1
2025,5,2,0,18,0,12,41.83,0
2065,4,1,0,18,0,12,30.34,0
1005,4,2,0,21,0,6,104.32,1
130,2,2,0,30,0,12,0.85,0
1785,2,1,0,18,0,12,33.15,0
470,4,1,0,18,0,12,46.56,0
1815,2,1,0,18,0,12,36.57,0
3206,6,2,0,28,0,5,201.02,1
3318,3,1,0,18,0,12,25.71,0
619,5,1,0,30,0,12,5.16,0
3260,2,1,0,34,0,4,576.76,1
1150,2,2,0,30,0,12,29.0,0
2726,4,1,0,34,0,4,243.87,1
1533,3,2,0,34,0,4,616.63,1
89,2,2,0,30,0,12,15.25,0
2169,2,2,0,18,0,12,12.66,0
2874,2,1,0,18,0,12,0.15,0
1600,4,1,0,18,0,12,36.28,0
589,2,1,0,18,0,12,11.35,0
586,5,1,0,24,0,14,83.65,0
112,2,1,0,30,0,12,15.62,0
2553,2,2,0,30,0,12,13.21,0
620,2,2,0,18,0,12,30.56,0
2522,3,1,0,34,0,4,375.68,1
1063,4,1,0,49,0,10,187.23,1
2717,3,2,0,30,0,12,37.16,0
1624,3,1,0,49,0,10,102.97,1
277,5,1,0,18,0,12,23.52,0
1239,1,1,0,18,0,12,17.22,0
2453,2,1,0,18,0,12,38.4,0
1210,3,1,0,18,0,12,27.6,0
3339,1,2,0,18,0,12,56.57,0
1527,2,1,0,30,0,12,36.27,0
3231,2,1,0,25,0,6,687.76,1
3767,3,2,0,32,0,8,357.18,1
1234,3,1,0,18,0,12,18.56,0
1919,2,1,0,21,0,6,759.41,1
3129,2,1,0,18,0,12,54.44,0
1014,3,1,0,49,0,10,333.85,1
2816,1,1,0,32,0,8,239.61,1
1478,2,1,0,15,0,10,648.71,1
2413,2,1,0,34,0,4,573.63,1
819,7,0,0,18,0,12,13.02,0
649,3,2,0,22,0,9,257.44,1
318,2,1,0,18,0,12,17.8,0
3926,4,1,0,34,0,4,57.52,1
2902,0,1,0,3,0,8,93.08,1
3701,1,1,0,44,0,6,1429.04,1
2846,2,1,0,36,0,4,166.8,0
3228,4,2,0,18,0,12,32.78,0
2213,2,2,0,49,0,10,252.26,1
2009,1,1,0,49,0,10,116.76,1
2132,3,1,0,49,0,10,442.28,1
169,1,1,0,22,0,9,558.07,1
1850,4,1,0,15,0,10,202.42,1
1670,2,1,0,18,0,12,2.62,0
4054,4,1,0,22,0,9,142.74,1
115,2,1,0,34,0,4,631.65,1
3461,1,1,0,30,0,12,45.03,0
3202,2,1,0,43,0,7,38.99,1
805,2,1,0,18,0,12,30.76,0
1050,4,1,0,49,0,10,718.43,1
1016,3,2,0,18,0,12,36.81,0
3290,2,1,0,30,0,12,29.25,0
1504,3,1,0,30,0,12,56.53,0
1457,5,2,0,45,0,3,31.47,0
3701,1,1,0,28,0,5,145.24,0
1770,3,1,0,15,0,10,265.43,1
2804,6,1,0,49,0,10,344.67,1
4037,1,1,0,28,0,5,987.86,1
3794,4,2,0,6,0,6,233.75,1
3604,2,2,0,30,0,12,26.79,0
2230,5,2,0,37,0,2,69.81,1
2976,5,1,0,18,0,12,26.74,0
3888,2,1,0,18,0,12,32.38,0
1479,3,1,0,18,0,12,38.99,0
1762,3,1,0,28,0,5,139.14,1
2402,2,1,0,34,0,4,7.59,1
1418,2,1,0,14,0,10,118.62,1
3227,3,1,0,18,0,12,60.15,0
450,2,1,0,34,0,4,101.56,1
2807,1,2,0,32,0,8,303.91,1
1600,4,1,0,15,0,10,70.15,1
2662,2,1,0,18,0,12,2.16,0
2745,1,1,0,6,0,6,567.12,1
3211,6,2,0,44,0,6,107.05,1
109,6,2,0,49,0,10,780.28,1
3721,3,1,0,21,0,6,825.89,1
3484,5,1,0,18,0,12,19.54,0
1432,1,2,0,18,0,12,51.71,0
2734,5,2,0,18,0,12,9.02,0
402,5,2,0,18,0,12,15.14,0
3619,4,2,0,18,0,12,40.29,0
2581,4,2,0,45,0,3,41.33,0
3881,3,1,0,30,0,12,20.59,0
1170,3,1,0,49,0,10,284.05,1
1005,4,2,0,2,0,14,399.49,1
51,2,1,0,32,0,8,277.48,1
1226,1,2,0,30,0,12,4.86,0
3310,5,2,0,34,0,4,227.77,1
2644,5,1,0,34,0,4,346.34,1
2281,2,1,0,30,0,12,25.17,0
3763,2,1,0,30,0,12,8.2,0
3685,2,1,0,10,0,14,204.42,1
3926,4,1,0,34,0,4,309.61,1
1347,2,1,0,18,0,12,53.72,0
1675,2,1,0,18,0,12,27.0,0
4102,5,1,0,9,0,0,56.53,0
3387,4,2,0,37,0,2,327.28,1
601,2,1,0,28,0,5,81.77,1
1036,4,1,0,28,0,5,654.98,1
1249,3,1,0,37,0,2,153.61,1
1574,1,1,0,3,0,8,432.93,1
438,2,1,0,18,0,12,48.19,0
615,5,1,0,43,0,7,61.51,1
1904,4,2,0,9,0,0,113.4,1
687,4,1,0,34,0,4,254.92,1
2385,2,1,0,18,0,12,4.56,0
617,4,2,0,30,0,12,59.82,0
3308,4,1,0,3,0,8,211.11,1
2691,3,2,0,18,0,12,4.03,0
402,5,2,0,18,0,12,52.1,0
4047,3,2,0,34,0,4,290.27,1
2171,6,2,0,18,0,12,54.2,0
2392,5,2,0,3,0,8,190.43,1
1228,2,1,0,42,0,11,74.44,1
394,4,2,0,2,0,14,271.61,1
176,3,1,0,3,0,8,283.88,1
114,4,2,0,34,0,4,773.41,1
238,1,1,0,33,0,6,161.52,0
2265,3,1,0,15,0,10,148.4,1
2532,3,1,0,30,0,12,33.55,0
1420,2,1,0,34,0,4,597.47,1
194,4,1,0,18,0,12,17.08,0
1554,2,2,0,22,0,9,870.46,1
1296,4,1,0,18,0,12,53.33,0
1876,4,1,0,9,0,0,655.59,1
2956,4,2,0,18,0,12,33.31,0
2199,2,1,0,25,0,6,346.57,1
1088,5,1,0,18,0,12,58.5,0
2452,2,1,0,42,0,11,92.57,1
1513,2,2,0,18,0,12,32.16,0
3448,3,1,0,34,0,4,399.02,1
160,3,2,0,30,0,12,30.24,0
3312,2,2,0,30,0,12,7.43,0
1297,3,1,0,18,0,12,9.63,0
277,5,1,0,30,0,12,46.41,0
576,1,2,0,30,0,12,45.5,0
2521,2,1,0,15,0,10,234.26,1
1005,4,2,0,34,0,4,219.51,1
476,2,1,0,49,0,10,659.47,1
3754,2,2,0,49,0,10,392.09,1
999,2,1,0,45,0,3,67.3,0
1586,5,1,0,30,0,12,18.98,0
2097,5,1,0,3,0,8,291.32,1
2058,2,1,0,18,0,12,48.17,0
1418,2,1,0,49,0,10,136.32,1
3707,2,2,0,18,0,12,44.82,0
2682,5,2,0,30,0,12,23.41,0
965,3,1,0,0,0,4,4.09,0
2132,3,1,0,2,0,14,62.46,1
2635,3,2,0,18,0,12,35.56,0
2816,1,1,0,49,0,10,220.93,1
1356,2,2,0,43,0,7,27.93,1
1859,2,1,0,2,0,14,67.21,1
3958,5,1,0,18,0,12,51.63,0
676,2,1,0,30,0,12,37.88,0
2380,1,1,0,18,0,12,33.54,0
651,4,2,0,30,0,12,0.19,0
1515,2,2,0,18,0,12,59.23,0
3146,2,1,0,18,0,12,18.88,0
3905,1,2,0,30,0,12,35.24,0
615,5,1,0,40,0,13,891.0,1
2291,1,2,0,34,0,4,1043.81,1
760,3,2,0,49,0,10,167.62,1
812,1,1,0,34,0,4,420.48,1
498,4,2,0,42,0,11,458.23,1
3883,4,2,0,18,0,12,32.54,0
3790,4,2,0,34,0,4,748.51,1
1718,4,2,0,30,0,12,16.2,0
95,3,1,0,18,0,12,6.94,0
366,2,1,0,34,0,4,713.98,1
3470,2,1,0,49,0,10,42.86,1
615,5,1,0,27,0,14,17.95,1
2816,1,1,0,43,0,7,153.64,1
819,7,0,0,30,0,12,1.44,0
1402,3,2,0,12,0,10,322.51,1
1362,4,1,0,31,0,2,24.05,0
3975,1,1,0,9,0,0,73.26,1
